         1          49.7559509          16.6824684
         2          46.5915298          34.7927704
         3         -13.2609138           8.0636902
         4         -42.6245728         -39.4644814
         5         -15.2918739          -5.7756195
         6         -28.2048283         -26.6839638
         7          40.0524521          -1.3234024
         8          -5.4517746          26.1932144
         9         -48.3891716          25.0854797
        10          14.6408768          -7.7012749
        11          35.5692368           0.1286888
        12         -29.3125687          56.8539429
        13           9.8399506          27.2980728
        14          -4.3117714          -6.9984894
        15         -39.9617081          35.5453262
        16          10.5693207          31.9047928
        17          39.7334595          25.8229141
        18         -34.9283218          21.2314873
        19          47.8660202          59.9142227
        20         -24.3202038          15.0865364
        21          15.9047470          15.4005089
        22          47.7760086          50.1923294
        23          15.7924652          32.8858490
        24          -9.7544785          52.8627625
        25         -35.2164841          27.4529266
        26          26.9614258          -6.0677490
        27         -38.4181213          21.4369164
        28          32.0617142          54.7094650
        29          23.1128616           9.7603912
        30         -12.5198288           2.1505814
        31           5.2902985          59.7919235
        32          49.0394745          34.6309662
        33          45.3759003         -30.6725349
        34          23.4023666          35.1761627
        35          44.6848450          30.6176376
        36          31.3809662          15.8594475
        37         -43.8294449           8.0380783
        38           9.7689743         -26.2468128
        39           8.7395172          11.9968224
        40          38.5878296          -9.6189880
        41          16.9657288          26.4940033
        42           0.3676910         -13.8424892
        43         -42.3440514         -29.8750362
        44           4.9265671          -2.4415092
        45         -48.4850540          39.2915421
        46          12.0877495          37.3603592
        47          45.3580704         -28.5755653
        48         -18.1537399          19.6819801
        49         -45.1847153         -28.5794220
        50         -28.4035091         -29.9426651
        51         -42.6658211         -15.3138313
        52          -5.6615753         -19.1632481
        53           6.6998291         -37.5687637
        54          -7.9709473          -0.2146988
        55          47.6585388          29.2604980
        56         -49.5056686         -27.0078983
        57         -45.3222733          43.9777679
        58          17.8488770          18.1950798
        59          23.3525848         -28.3957272
        60          34.0299606          43.4995956
        61          24.6536407          44.3200836
        62           2.8838997          26.5484619
        63          23.0736542           1.0604248
        64         -14.4278412          33.5377045
        65          -2.8682365           6.2625389
        66          25.9691620          30.2459412
        67         -24.2034187          53.7705002
        68          -4.3896446          40.8489227
        69          40.8848038          29.4876633
        70         -28.0511494          45.4954529
        71          24.4396667          -9.8886986
        72          17.1968536          21.8714027
        73          46.7573547          59.0239258
        74         -16.1993484          52.0767212
        75         -16.0926704          53.0943451
        76           4.6528511           6.5512581
        77         -32.3085938          -2.2005920
        78         -32.4779396          -4.3141747
        79          16.5676422          21.8549232
        80          -3.1052780          -8.3748188
        81         -23.1120110         -20.0078812
        82          -8.4572067          57.9302902
        83           4.3211594         -27.0481720
        84          30.4741592          44.5820999
        85          20.9032822          12.8973236
        86          16.3840866          50.0739288
        87          44.1164246         -28.5579758
        88          36.6667557          23.2368011
        89         -25.7212276         -23.9604263
        90         -47.8764343         -20.9746017
        91         -18.7659912          40.9647522
        92           7.3718491          42.6260605
        93         -21.3545151         -23.9485226
        94         -16.9075890         -13.4146652
        95           4.4781075          15.3520279
        96         -47.8385201         -25.1251965
        97         -39.5096664          21.4213753
        98          -9.3709068          50.1528244
        99          44.2838058         -24.3380165
       100          43.6959305         -26.4527054
       101         -12.8717842          -7.8488808
       102          21.4964218          32.9707718
       103         -12.1407280          42.8934402
       104          45.3664398          -9.1580772
       105           7.9740601         -16.6551132
       106          34.4403458         -14.1867542
       107          33.9743652          13.7656250
       108          12.1570358           9.0824699
       109         -21.5157623         -16.4440842
       110          15.1379852          20.7170296
       111         -10.1854210          44.8794632
       112          13.7616920         -14.1176662
       113         -14.1169014          16.1830101
       114         -37.8531494          57.8469391
       115         -11.6793709          32.0698700
       116         -14.1736031          50.9881516
       117           4.3687210          55.9675369
       118          42.9472885          23.3320808
       119         -20.4391060         -22.5260468
       120          34.2578583          21.8589630
       121          20.5892868         -15.7560081
       122          29.7960968          -0.8986015
       123         -39.0040741          35.3687897
       124         -47.0202866          30.0660782
       125           2.5203362          35.2559814
       126          14.7677841          47.1084747
       127          33.0721283          55.7180405
       128         -27.7732620          17.9492760
       129          49.0760498          43.9967346
       130         -32.5194550          30.9541702
       131         -19.8449306         -37.4958496
       132          41.6739655          28.8806534
       133          25.6757813          53.2727966
